stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8812,28812,PERRY PKW & @220,,39.143818,-77.212509,,,,
8830,28830,WOODFIELD RD & HARVEST KNOLLS WAY,,39.253148,-77.197372,,,,
8832,28832,WOODFIELD RD & HARVEST KNOLLS WAY,,39.253068,-77.197121,,,,
8834,28834,SHAKESPEARE BLV & FREDERICK RD,,39.198229,-77.245699,,,,
8836,28836,SHAKESPEARE BLV & MILESTONE PARK & RIDE,,39.197523,-77.249316,,,,
8838,28838,SHAKESPEARE BLV & OBSERVATION DR,,39.197414,-77.252829,,,,
8840,28840,SHAKESPEARE BLV & OBSERVATION DR,,39.197307,-77.252331,,,,
8842,28842,SHAKESPEARE BLV & AMBER RIDGE DR,,39.197308,-77.249727,,,,
8844,28844,SHAKESPEARE BLV & ETON MANOR DR,,39.197782,-77.24672,,,,
8846,28846,OBSERVATION DR & BOLAND FARM RD,,39.193562,-77.248797,,,,
8848,28848,OBSERVATION DR & OBSERVATION CT,,39.192541,-77.248206,,,,
8850,28850,OBSERVATION DR & PANTHER RIDGE DR,,39.19445,-77.250069,,,,
8852,28852,OBSERVATION DR & OBSERVATION CT,,39.192061,-77.24809,,,,
8854,28854,OBSERVATION DR & BOLAND FARM RD,,39.193668,-77.248634,,,,
8856,28856,FREDERICK RD & COLLINS DR,,39.194141,-77.243736,,,,
8862,28862,CINNABAR DR & HADLEY FARMS DR,,39.185493,-77.155594,,,,
8864,28864,CINNABAR DR & SEABROOK DR,,39.187752,-77.156762,,,,
8866,28866,CINNABAR DR & EAST VILLAGE AVE,,39.188964,-77.158164,,,,
8868,28868,CINNABAR DR & EAST VILLAGE AVE,,39.188613,-77.157788,,,,
8870,28870,CINNABAR DR & YANKEE HARBOR DR,,39.187546,-77.156854,,,,
8872,28872,CINNABAR DR & HADLEY FARMS DR,,39.185421,-77.155716,,,,
8874,28874,E VILLAGE AVE & BATTERY BEND WAY,,39.18997,-77.157616,,,,
8876,28876,E VILLAGE AVE & SAWGRASS DR,,39.191573,-77.154005,,,,
8878,28878,E VILLAGE AVE & WOODFIELD RD,,39.191907,-77.15269,,,,
8880,28880,E VILLAGE AVE & ASQUITH WAY,,39.191578,-77.155107,,,,
8882,28882,E VILLAGE AVE & BATTERY BEND WAY,,39.190205,-77.157636,,,,
8884,28884,HADLEY FARMS DR & WOODFIELD RD,,39.185352,-77.151878,,,,
8886,28886,NEW HAMPSHIRE AVE & FOX ST,,39.00788,-76.980124,,,,
8888,28888,RIDGE RD & FREDERICK RD,,39.204452,-77.247164,,,,
8890,28890,QUINCE ORCHARD RD & DARNESTOWN RD,,39.118534,-77.251831,,,,
8892,28892,QUINCE ORCHARD RD & KENTLANDS BLVD,,39.126219,-77.244581,,,,
8900,28900,OLD GEORGETOWN RD & BELLS MILL RD,,39.02421,-77.12463,,,,
8904,28904,OLNEY SANDY SPRING RD & VILLAGE CENTER DR,,39.152132,-77.064728,,,,
8906,28906,OLNEY SANDY SPRING RD & SPARTAN RD,,39.150401,-77.06033,,,,
8908,28908,E GUDE DR & TAFT ST,,39.093901,-77.13227,,,,
8914,28914,APPLE RIDGE RD & SHALLOW POINT RD,,39.187222,-77.199287,,,,
8916,28916,DARNESTOWN RD & QUINCE ORCHARD RD,,39.11833,-77.255285,,,,
8918,28918,NEW HAMPSHIRE AVE & RUPPERT RD,,39.032178,-76.98502,,,,
8922,28922,GEORGIA AVE & OLNEY-SANDY SPRING RD,,39.152442,-77.066678,,,,
8938,28938,OBSERVATION DR & RIDGE RD,,39.202366,-77.253387,,,,
8940,28940,OBSERVATION DR & AUTUMN ROSE WAY,,39.203884,-77.257156,,,,
8942,28942,OBSERVATION DR & ROYAL CROWN DR,,39.204071,-77.259674,,,,
8944,28944,OBSERVATION DR & COMFREY LA,,39.204484,-77.262693,,,,
8950,28950,OBSERVATION DR & GREAT PARK CIRCLE,,39.203686,-77.25782,,,,
8952,28952,OBSERVATION DR & RIDGE RD,,39.203142,-77.254676,,,,
8954,28954,DORSEY MILL RD & WATERS HOLLOW RD,,39.203431,-77.26637,,,,
8956,28956,BOWIE MILL RD & BREADY RD,,39.151848,-77.100281,,,,
8958,28958,BOWIE MILL RD & BLUEBELL RD,,39.151806,-77.100911,,,,
8960,28960,ODEND HAL AVE & ROYAL BONNET CIR,,39.15242,-77.193941,,,,
8962,28962,ODEND HAL AVE & ROYAL BONNET CIR,,39.152578,-77.193929,,,,
8966,28966,GLEN RD & BROAD GREEN DR,,39.047034,-77.197105,,,,
8968,28968,GLEN RD & BROAD GREEN CT,,39.047099,-77.197081,,,,
8970,28970,GREAT SENECA HWY & QUEENSTOWNE LN,,39.153277,-77.278395,,,,
8974,28974,SHADYGROVE METRO LOT LOT & METRO LOT,,39.117808,-77.166695,,,,
8976,28976,SPRING ST & SECOND AVE,,38.997373,-77.035468,,,,
8980,28980,NEW HAMPSHIRE AVE & KIRKLYNN AVE,,38.987115,-76.988095,,,,
8982,28982,NEW HAMPSHIRE AVE & HOLTON LN,,38.985716,-76.988262,,,,
8984,28984,NEW HAMPSHIRE AVE & MERWOOD DR,,38.983601,-76.988576,,,,
8986,28986,NEW HAMPSHIRE AVE & GLENSIDE DR,,38.981543,-76.989117,,,,
8988,28988,NEW HAMPSHIRE AVE & SLIGO CREEK PKWY,,38.981293,-76.989269,,,,
8990,28990,NEW HAMPSHIRE AVE & LINDEN AVE,,38.978825,-76.991005,,,,
8992,28992,NEW HAMPSHIRE AVE & LARCH AVE,,38.977897,-76.99183,,,,
8994,28994,ETHAN ALLEN AVE & ELM AVE,,38.97617,-76.996652,,,,
8996,28996,ETHAN ALLEN AVE & PRINCE GEORGES AVE,,38.976854,-76.998234,,,,
8998,28998,ETHAN ALLEN AVE & JACKSON AVE,,38.977991,-77.001583,,,,
9002,29002,CARROLL AVE & GRANT AVE,,38.977955,-77.006317,,,,
9004,29004,ETHAN ALLEN AVE & JACKSON AVE,,38.977943,-77.001801,,,,
9006,29006,ETHAN ALLEN AVE & PRINCE GEORGES AVE,,38.976918,-76.998524,,,,
9008,29008,ETHAN ALLEN AVE & ELM AVE,,38.9762,-76.996986,,,,
9010,29010,NEW HAMPSHIRE AVE & EAST WEST HWY,,38.976063,-76.99324,,,,
9012,29012,NEW HAMPSHIRE AVE & KENTLAND AVE,,38.977066,-76.992195,,,,
9014,29014,NEW HAMPSHIRE AVE & LARCH AVE,,38.977856,-76.991463,,,,
9016,29016,NEW HAMPSHIRE AVE & LINDEN AVE,,38.978928,-76.990646,,,,
9018,29018,NEW HAMPSHIRE AVE & SLIGO CREEK PWY,,38.979498,-76.990193,,,,
9020,29020,NEW HAMPSHIRE AVE & ERSKINE  ST,,38.981199,-76.988937,,,,
9022,29022,NEW HAMPSHIRE AVE & MERWOOD DR,,38.983105,-76.988266,,,,
9024,29024,NEW HAMPSHIRE AVE & KINGSWOOD DR,,38.984388,-76.988109,,,,
9026,29026,NEW HAMPSHIRE AVE & HOLTON LN,,38.986244,-76.987896,,,,
9028,29028,SPRING ST & SECOND AVE,,38.997346,-77.035178,,,,
9030,29030,NEW HAMPSHIRE AVE & ETHAN ALLEN AVE,,38.975689,-76.994081,,,,
9032,29032,WASHINGTONIAN BLV & MARATHON TERR,,39.113724,-77.193068,,,,
9034,29034,WASHINGTONIAN BLV & MARATHON TERR,,39.113668,-77.193561,,,,
9040,29040,FATHER HURLEY BLV & WATERS LANDING DR,,39.191433,-77.271996,,,,
9048,29048,RIDGE RD & OBSERVATION DR,,39.202011,-77.252562,,,,
9050,29050,RIDGE RD & FREDERICK RD,,39.20426,-77.247128,,,,
9052,29052,FREDERICK RD & HENDERSON CORNER RD,,39.201913,-77.245541,,,,
9056,29056,FREDERICK RD & SHAKESPEARE BLVD,,39.197599,-77.244784,,,,
9058,29058,RIDGE RD & OBSERVATION DR,,39.20182,-77.253899,,,,
9062,29062,ASPEN HILL RD & JUSTICE RD,,39.077892,-77.091377,,,,
9064,29064,ASTON MANOR DR & GUILFORD RUN LA,,39.076958,-76.939001,,,,
9066,29066,ASTON MANOR DR & BRIGGS CHANEY RD,,39.076122,-76.94085,,,,
9068,29068,BEL PRE RD & JANICE DR,,39.098164,-77.098923,,,,
9070,29070,BEL PRE RD & MELINDA LA,,39.097084,-77.097267,,,,
9072,29072,BEL PRE RD & WESTBURY RD,,39.09637,-77.095335,,,,
9074,29074,BEL PRE RD & ARCTIC AVE,,39.094948,-77.091614,,,,
9076,29076,BEL PRE RD & MERTON RD,,39.093573,-77.088053,,,,
9078,29078,BEL PRE RD & GAINES AVE,,39.092784,-77.085983,,,,
9080,29080,BEL PRE RD & CHESTERFIELD RD,,39.092314,-77.082814,,,,
9082,29082,BEL PRE RD & LONDON LA,,39.092616,-77.081382,,,,
9084,29084,BEL PRE RD & GEORGIA AVE,,39.09354,-77.077888,,,,
9086,29086,BEL PRE RD & CONNECTICUT AVE,,39.092026,-77.070702,,,,
9088,29088,BEL PRE RD & HOMECREST RD,,39.091202,-77.062637,,,,
9090,29090,BEL PRE RD & BEAVERWOOD LA,,39.090603,-77.059396,,,,
9092,29092,BEL PRE RD & RIPPLING BROOK DR,,39.090356,-77.05317,,,,
9094,29094,BEL PRE RD & NORTH GATE DR,,39.090367,-77.050859,,,,
9096,29096,BEL PRE RD & PARKER FARM WAY,,39.090421,-77.048178,,,,
9100,29100,BEL PRE RD & BEAVERWOOD LA,,39.09071,-77.058853,,,,
9102,29102,BEL PRE RD & CONNECTICUT AVE,,39.091873,-77.069931,,,,
9104,29104,BEL PRE RD & GEORGIA AVE,BEL PRE RD & APPLE AVE,39.093555,-77.078552,,,,
9106,29106,BEL PRE RD & LONDON LA,,39.092945,-77.080679,,,,
9108,29108,BEL PRE RD & CHESTERFIELD RD,,39.092518,-77.082428,,,,
9110,29110,BEL PRE RD & GAINES AVE,,39.092797,-77.085648,,,,
9112,29112,BEL PRE RD & MERTON RD,,39.093709,-77.088109,,,,
9114,29114,BEL PRE RD & ARCTIC AVE,,39.094799,-77.090939,,,,
9116,29116,BEL PRE RD & WESTBURY RD,,39.096326,-77.094877,,,,
9118,29118,BEL PRE RD & MELINDA LA,,39.097049,-77.096809,,,,
9120,29120,BEL PRE RD & JANICE DR,,39.098034,-77.098539,,,,
9122,29122,BRIMSTONE ACADEMY DR & ST FLORENCE WAY,,39.145883,-77.055411,,,,
9124,29124,BRIMSTONE ACADEMY DR & CHIPPING CT,,39.145765,-77.054869,,,,
9126,29126,BRIMSTONE ACADEMY DR & PRINCE PHILIP DR,,39.146145,-77.056729,,,,
9128,29128,CONNECTICUT AVE & PEARTREE CT,,39.089748,-77.071541,,,,
9130,29130,CONNECTICUT AVE & BEL PRE RD,,39.091503,-77.07048,,,,
9132,29132,FREDERICK RD & SHAKESPEARE BLVD,,39.198651,-77.244759,,,,
9134,29134,FREDERICK RD & HENDERSON CORNER,,39.200671,-77.245215,,,,
9136,29136,GATESHEAD MANOR WAY & PARKFORD MANOR DR,,39.078866,-76.940299,,,,
9140,29140,GEORGIA AVE & WELLER RD,,39.067044,-77.059677,,,,
9142,29142,GEORGIA AVE & HATHAWAY DR,,39.068076,-77.060807,,,,
9144,29144,GEORGIA AVE & JANET RD,,39.069679,-77.062206,,,,
9146,29146,GEORGIA AVE & KAYSON ST,,39.071315,-77.063462,,,,
9148,29148,GEORGIA AVE & RIPPLING BROOK DR,,39.072842,-77.064925,,,,
9150,29150,GEORGIA AVE & REGINA DR,,39.073943,-77.066205,,,,
9152,29152,GEORGIA AVE & VERONA DR,,39.075187,-77.067697,,,,
9154,29154,GEORGIA AVE & HEWITT AVE,,39.077465,-77.070435,,,,
9156,29156,GEORGIA AVE & STATION 40 DR,,39.133679,-77.069892,,,,
9158,29158,GEORGIA AVE & OLANDWOOD CT,,39.155781,-77.066383,,,,
9162,29162,GEORGIA AVE & VERONA DR,,39.074924,-77.067763,,,,
9164,29164,GEORGIA AVE & REGINA DR,,39.073545,-77.066136,,,,
9166,29166,GEORGIA AVE & MAY ST,,39.072589,-77.064959,,,,
9168,29168,GEORGIA AVE & KAYSON ST,,39.071101,-77.063528,,,,
9170,29170,GEORGIA AVE & JANET RD,,39.069443,-77.062393,,,,
9172,29172,GEORGIA AVE & HATHAWAY DR,,39.068226,-77.061394,,,,
9176,29176,GLENALLAN AVE & LAYHILL RD,,39.0629,-77.049672,,,,
9178,29178,GLENALLAN AVE & GREENERY LA,,39.061817,-77.046585,,,,
9180,29180,GLENMONT STATION & BAY A,,39.062168,-77.052199,,,,
9182,29182,GLENMONT STATION & BAY C,,39.062294,-77.052361,,,,
9184,29184,GLENMONT STATION & BAY B,,39.06242,-77.052521,,,,
9190,29190,GLENMONT STATION & BAY F,,39.061822,-77.053759,,,,
9192,29192,GLENMONT STATION & BAY G,,39.061993,-77.053091,,,,
9196,29196,HEWITT AVE & HEWITT GARDENS,,39.078682,-77.068939,,,,
9198,29198,HEWITT AVE & @3212,,39.079671,-77.064805,,,,
9200,29200,HEWITT AVE & @2954,,39.080033,-77.062081,,,,
9202,29202,HEWITT AVE & BLUFF POINT LA,,39.080671,-77.059002,,,,
9204,29204,HEWITT AVE & RIPPLING BROOK DR,,39.08114,-77.056135,,,,
9206,29206,HEWITT AVE & BLUFF POINT LA,,39.081017,-77.058488,,,,
9208,29208,HEWITT AVE & @2949,,39.080138,-77.062025,,,,
9210,29210,HEWITT AVE & @3212,,39.079758,-77.065002,,,,
9212,29212,HEWITT AVE & HEWITT GARDENS,,39.079402,-77.067669,,,,
9213,29213,HEWITT AVE & GEORGIA AVE,,39.078376,-77.06965,,,,
9214,29214,HOMECREST RD & LONGMEAD CROSSING DR,,39.103317,-77.054856,,,,
9216,29216,HOMECREST RD & HYDRUS RD,,39.100895,-77.058746,,,,
9218,29218,HOMECREST RD & GUNARETTE WAY,,39.097389,-77.060982,,,,
9220,29220,HOMECREST RD & HOMECREST HOUSE,,39.093922,-77.062065,,,,
9222,29222,E JEFFERSON ST & HALPINE RD,,39.060436,-77.127449,,,,
9224,29224,E JEFFERSON ST & CONGRESSIONAL LA,,39.062074,-77.128783,,,,
9226,29226,KEMP MILL RD & ARCOLA AVE,,39.046506,-77.031376,,,,
9228,29228,KEMP MILL RD & MONTICELLO AVE,,39.04702,-77.029756,,,,
9230,29230,KEMP MILL RD & YEATMAN PKWY,,39.048566,-77.025215,,,,
9234,29234,KEMP MILL RD & KEMP MILL FOREST DR,,39.055725,-77.023403,,,,
9236,29236,KEMP MILL RD & KEMP MILL FOREST DR,,39.055687,-77.023579,,,,
9238,29238,KEMP MILL RD & GRAYS LA,,39.051605,-77.024803,,,,
9240,29240,KEMP MILL RD & CLINTWOOD PL,,39.048568,-77.025427,,,,
9242,29242,KEMP MILL RD & MONTICELLO AVE,,39.047066,-77.030052,,,,
9250,29250,LINDENWOOD DR & CLOVERCREST WAY,,39.15995,-77.058518,,,,
9254,29254,LINDENWOOD DR & MEADOWLAND TERR,,39.160759,-77.054375,,,,
9256,29256,LINDENWOOD DR & OLD BALTIMORE RD,,39.160554,-77.050007,,,,
9258,29258,LINDENWOOD DR & SNOWBERRY WAY,,39.160672,-77.050523,,,,
9260,29260,LINDENWOOD DR & FIDDLELEAF TERR,,39.160918,-77.053895,,,,
9264,29264,LINDENWOOD DR & CLOVERCREST WAY,,39.159756,-77.058964,,,,
9266,29266,LONGMEAD CROSSING DR & LADYMEADE DR,,39.101095,-77.051921,,,,
9268,29268,LONGMEAD CROSSING DR & VILLAGE GATE DR,,39.096535,-77.045951,,,,
9270,29270,LONGMEAD CROSSING DR & CHERRY LEAF LA,,39.097775,-77.046776,,,,
9272,29272,LONGMEAD CROSSING DR & WIMBLEDON DR,,39.099575,-77.048257,,,,
9274,29274,LONGMEAD CROSSING DR & NORMANDY CROSSING DR,,39.1012,-77.051839,,,,
9284,29284,MUNCASTER MILL RD & SABRINA TERR,,39.144516,-77.142456,,,,
9286,29286,MUNCASTER MILL RD & HEATHERFORD CT,,39.140892,-77.137165,,,,
9288,29288,MUNCASTER MILL RD & OLDE MILL RUN,,39.139801,-77.133644,,,,
9290,29290,MUNCASTER MILL RD & OLDE MILL RUN,,39.140022,-77.13392,,,,
9292,29292,MUNCASTER MILL RD & APPLEWOOD LA,,39.141594,-77.138008,,,,
9294,29294,MUNCASTER MILL RD & SABRINA TERR,,39.144749,-77.142525,,,,
9308,29308,NORBECK RD & NORBECK PARK & RIDE,,39.111052,-77.074721,,,,
9310,29310,NORBECK RD & BEL PRE RD,,39.099197,-77.100121,,,,
9312,29312,NORBECK RD & BAILEYS LA,,39.11237,-77.065282,,,,
9314,29314,NORBECK RD & BAILEYS LA,,39.112276,-77.06206,,,,
9318,29318,NORBECK RD & BAILEYS LA,,39.112545,-77.065327,,,,
9320,29320,OBSERVATION DR & PANTHER RIDGE DR,,39.194443,-77.250962,,,,
9322,29322,OLD BALTIMORE RD & OLNEY-SANDY SPRING RD,,39.146854,-77.050011,,,,
9326,29326,OLD BALTIMORE RD & DUMFRIES CIR,,39.151245,-77.050194,,,,
9330,29330,OLD BALTIMORE RD & WINTERGARDEN WAY,,39.155379,-77.04942,,,,
9332,29332,OLD BALTIMORE RD & BROOKE GROVE RD,,39.157837,-77.04892,,,,
9334,29334,OLD BALTIMORE RD & SPARTAN RD,,39.157784,-77.049049,,,,
9336,29336,OLD BALTIMORE RD & POND RIDGE DR,,39.155221,-77.049977,,,,
9340,29340,OLD BALTIMORE RD & SHOTLEY BRIDGE PL,,39.151489,-77.050674,,,,
9344,29344,OLD BALTIMORE RD & OLNEY-SANDY SPRING RD,,39.147194,-77.049818,,,,
9346,29346,OLD COLUMBIA PIK & RANDOLPH RD,,39.062371,-76.966679,,,,
9348,29348,OLD RANDOLPH RD & WINDING WAY LA,,39.064171,-77.032043,,,,
9354,29354,PARK VISTA DR & LONGMEAD CROSSNG DR,,39.10724,-77.053037,,,,
9356,29356,PARK VISTA DR & BLUE KNOB TERR,,39.105595,-77.050735,,,,
9358,29358,PARK VISTA DR & ALPINE MEADOW LA,,39.101337,-77.04409,,,,
9362,29362,PARK VISTA DR & BRISTOL HILL LA,,39.101322,-77.042694,,,,
9364,29364,PARK VISTA DR & SEQUOIA HILL LA,,39.101621,-77.044494,,,,
9366,29366,PARK VISTA DR & BLUE KNOB TERR,,39.105985,-77.05108,,,,
9368,29368,PARK VISTA DR & LONGMEAD CROSSING DR,,39.107304,-77.052971,,,,
9370,29370,PRINCE PHILIP DR & GEORGIA AVE,,39.158955,-77.063622,,,,
9378,29378,E RANDOLPH RD & BROADMORE RD,,39.072334,-76.989044,,,,
9380,29380,RANDOLPH RD & RANDOLPH VILLAGE,,39.068008,-77.016998,,,,
9382,29382,RANDOLPH RD & HAWKSBURY LA,,39.066212,-77.022209,,,,
9384,29384,RANDOLPH RD & SELFRIDGE RD,,39.055642,-77.083616,,,,
9388,29388,RIPPLING BROOK DR & BETHPAGE LA,,39.085339,-77.054952,,,,
9390,29390,RIPPLING BROOK DR & BEL PRE RD,,39.090138,-77.053717,,,,
9392,29392,RIPPLING BROOK DR & BETHPAGE LA,,39.085353,-77.05513,,,,
9394,29394,RIPPLING BROOK DR & HEWITT AVE,,39.081345,-77.056007,,,,
9396,29396,E RANDOLPH RD & TAMARACK RD,,39.067509,-76.985573,,,,
9400,29400,WATERS LANDING DR & FATHER HURLEY BLVD,,39.191933,-77.27227,,,,
9404,29404,WINTERGATE DR & NORBECK RD,,39.112072,-77.059006,,,,
9406,29406,WINTERGATE DR & ALPINE VALLEY CT,,39.11039,-77.057343,,,,
9408,29408,WINTERGATE DR & COPPER MOUNTIAN TERR,,39.108959,-77.055486,,,,
9410,29410,WINTERGATE DR & COPPER MOUNTIAN TERR,,39.108757,-77.054985,,,,
9412,29412,WINTERGATE DR & ALPINE VALLEY CT,,39.110627,-77.057412,,,,
9416,29416,PERSIMMON TREE RD & CARAWAY ST,,38.977435,-77.170043,,,,
9418,29418,PERSIMMON TREE RD & CARLYNN DR,,38.979083,-77.171057,,,,
9420,29420,PERSIMMON TREE RD & CARAWAY ST,,38.976955,-77.169859,,,,
9422,29422,PERSIMMON TREE RD & CARLYNN DR,,38.97894,-77.171109,,,,
9424,29424,EGGERT DR & MACARTHUR BLVD,,38.976553,-77.182528,,,,
9426,29426,EGGERT DR & TAMMY CT,,38.978229,-77.180241,,,,
9428,29428,EGGERT DR & PERSIMMON TREE RD,,38.982151,-77.173515,,,,
9430,29430,EGGERT DR & PERSIMMON TREE RD,,38.982226,-77.173572,,,,
9434,29434,GERMANTOWN RD & CLOPPER RD,,39.166447,-77.280801,,,,
9436,29436,FERNWOOD RD & MICHAELS DR,,39.011523,-77.133348,,,,
9438,29438,FERNWOOD RD & MICHAELS DR,,39.011677,-77.133194,,,,
9450,29450,GEORGIA AVE & PRINCE PHILIP DR (N),,39.158921,-77.064397,,,,
9452,29452,STEWART LA & JULY DR,,39.045226,-76.984144,,,,
9454,29454,STEWART LA & APRIL LA,,39.045491,-76.981809,,,,
9456,29456,STEWART LA & LOCKWOOD DR,,39.044861,-76.98092,,,,
9458,29458,LOCKWOOD DR & DECEMBER DR,,39.041641,-76.981483,,,,
9460,29460,LOCKWOOD DR & HEATHER HOLLOW CIR,,39.041503,-76.983373,,,,
9462,29462,LOCKWOOD DR & @11600,,39.041328,-76.985809,,,,
9468,29468,BROSCHART RD & BLACKWELL RD,,39.100967,-77.20092,,,,
9472,29472,MEDICAL CENTER DR & @9708,,39.099174,-77.195084,,,,
9474,29474,MEDICAL CENTER DR & @9701,,39.101509,-77.195351,,,,
9476,29476,MEDICAL CENTER DR & @9630,,39.103209,-77.196157,,,,
9478,29478,OMEGA DR & KEY WEST AVE,,39.1067,-77.195943,,,,
9482,29482,DAWSON FARM RD & CARAVAN DR,,39.172615,-77.280159,,,,
9484,29484,DAWSON FARM RD & FATHER HURLEY BLVD,,39.173346,-77.283174,,,,
9486,29486,FATHER HURLEY BLV & SAWYER TERR,,39.171418,-77.283795,,,,
9488,29488,FATHER HURLEY BLV & HOPKINS RD,FATHER HURLEY BLV (S) & HOPKINS RD,39.169504,-77.283101,,,,
9490,29490,HOPKINS RD & LARK SONG DR,,39.168766,-77.284882,,,,
9492,29492,HOPKINS RD & CROSSTIE DR,,39.168902,-77.287056,,,,
9494,29494,HOPKINS RD & STEEPLE RD,,39.169346,-77.289199,,,,
9496,29496,STEEPLE RD & HIGHSTREAM DR,,39.170945,-77.288952,,,,
9498,29498,STEEPLE RD & GALLOP DR,,39.172429,-77.289322,,,,
9500,29500,STEEPLE RD & STEEPLE PL,,39.173318,-77.290914,,,,
9502,29502,STEEPLE RD & FURLONG RD,,39.174045,-77.293942,,,,
9504,29504,STEEPLE RD & MARKSBURG CT,,39.172618,-77.296701,,,,
9506,29506,CLOPPER RD & FESTIVAL WAY,,39.17126,-77.297874,,,,
9508,29508,CLOPPER RD & ETETNITY RD,,39.170066,-77.296966,,,,
9510,29510,CLOPPER RD & HOPKINS RD,,39.167267,-77.292318,,,,
9512,29512,CLOPPER RD & KINGSVIEW RD,,39.164808,-77.287485,,,,
9514,29514,CLOPPER RD & SCHAFFER RD,,39.163601,-77.284935,,,,
9522,29522,CLOPPER RD & KINGSVIEW RD,,39.165012,-77.287506,,,,
9524,29524,CLOPPER RD & HOPKINS  RD,,39.167403,-77.29231,,,,
9526,29526,STEEPLE RD & MARKBURG CT,,39.172554,-77.296638,,,,
9528,29528,HOPKINS RD & STEEPLE RD,,39.169209,-77.288864,,,,
9530,29530,HOPKINS RD & KINGSVIEW RD,,39.168619,-77.284888,,,,
9534,29534,FATHER HURLEY BLV & SAWYER TERR,,39.171345,-77.283516,,,,
9536,29536,DAWSON FARM RD & FATHER HURLEY BLVD,,39.173194,-77.283257,,,,
9538,29538,DAWSON FARM RD & TILFORD WAY,,39.172482,-77.28022,,,,
9542,29542,TSCHIFFELY SQUARE RD & KENDRICK PL,,39.125069,-77.243477,,,,
9544,29544,TSCHIFFELY SQUARE RD & CHESTERTOWN ST,,39.12408,-77.243919,,,,
9546,29546,TSCHIFFELY SQUARE RD & THAXTON ST,,39.123336,-77.244747,,,,
9548,29548,TSCHIFFELY SQUARE RD & OTIS WAY,,39.121306,-77.244187,,,,
9550,29550,TSCHIFFELY SQUARE RD & LEEKES LOT WAY,,39.120415,-77.244331,,,,
9552,29552,TSCHIFFELY SQUARE RD & MASSBURY ST,,39.118584,-77.244972,,,,
9554,29554,TSCHIFFELY SQUARE RD & KENT OAKS WAY,,39.117543,-77.245353,,,,
9560,29560,DECOVERLY DR & GREAT SENECA HWY,,39.106372,-77.206741,,,,
9562,29562,DECOVERLY DR & DIAMONDBACK DR,,39.106928,-77.202994,,,,
9564,29564,KEY WEST AVE & @9513,,39.105455,-77.199029,,,,
9566,29566,KEY WEST AVE & @9513,,39.105595,-77.199554,,,,
9568,29568,OMEGA DR & KEY WEST AVE,,39.106308,-77.195992,,,,
9570,29570,KENTLANDS BLV & GREAT SENECA HWY,,39.123162,-77.23352,,,,
9572,29572,WASHINGTONIAN BLV & WATERFRONT PL,,39.1174,-77.201649,,,,
9574,29574,WASHINGTONIAN BLV & GRAND CORNER BLVD,,39.11768,-77.203527,,,,
9576,29576,DECOVERLY DR & DIAMONDBACK DR,,39.10703,-77.203215,,,,
9578,29578,DECOVERLY DR & GREAT SENECA HWY,,39.106535,-77.206167,,,,
9580,29580,MUDDY BRANCH RD & MIDSUMMER DR,,39.108804,-77.218131,,,,
9582,29582,MUDDY BRANCH RD & MIDSUMMER DR,,39.104743,-77.22,,,,
9584,29584,MUDDY BRANCH RD & FOREST LANDING WAY,,39.101879,-77.221288,,,,
9586,29586,MUDDY BRANCH RD & STONEBRIDGE VIEW DR,,39.100769,-77.223725,,,,
9588,29588,DUFIEF MILL RD & LAKE WINDS WY,,39.096774,-77.230225,,,,
9590,29590,DUFIEF MILL RD & QUELWAY RD,,39.095432,-77.231865,,,,
9592,29592,DUFIEF MILL RD & FLINTS GROVE LA,,39.094079,-77.232899,,,,
9594,29594,DUFIEF MILL RD & FRANCES GREEN DR,,39.091232,-77.234673,,,,
9596,29596,DUFIEF MILL RD & PLEASANT MEADOWS DR,,39.08905,-77.235931,,,,
9598,29598,DUFIEF MILL RD & GREY COLT DR,,39.086853,-77.238159,,,,
9600,29600,DUFIEF MILL RD & SADDLE RIVER DR,,39.086147,-77.239578,,,,
9602,29602,DUFIEF MILL RD & BERGENFIELD DR,,39.085042,-77.243317,,,,
9604,29604,DUFIEF MILL RD & POTOMAC MEADOWS DR,,39.084812,-77.245644,,,,
9606,29606,DUFIEF MILL RD & TRAVILAH RD,,39.082546,-77.249535,,,,
9608,29608,TRAVILAH RD & ROYAL MANOR WAY,,39.080635,-77.237946,,,,
9610,29610,TRAVILAH RD & POTOMAC OAKS DR,,39.082012,-77.234886,,,,
9612,29612,TRAVILAH RD & POTOMAC RIDING LA,,39.080407,-77.241333,,,,
9620,29620,TRAVILAH RD & LAKE WINDS WY,,39.08514,-77.22477,,,,
9622,29622,TRAVILAH RD & POTOMAC OAKS DR,,39.082138,-77.234833,,,,
9624,29624,TRAVILAH RD & ROYAL MANOR WAY,,39.080926,-77.237501,,,,
9626,29626,DUFIEF MILL RD & TRAVILAH RD,,39.08257,-77.249396,,,,
9628,29628,DUFIEF MILL RD & RIDING LOOP DR,,39.084562,-77.246116,,,,
9630,29630,DUFIEF MILL RD & SADDLEVIEW DR,,39.084866,-77.242378,,,,
9632,29632,DUFIEF MILL RD & SADDLE RIVER DR,,39.086071,-77.23938,,,,
9634,29634,DUFIEF MILL RD & GREY COLT DR,,39.087215,-77.237465,,,,
9636,29636,DUFIEF MILL RD & AMBERLEA FARM DR,,39.088749,-77.23597,,,,
